area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05009384,14828,8192,2874,4595,723
E05009385,41252,12758,2271,9476,1011
E05009386,177913,14372,3178,10095,1099
E05009387,29013,10674,2983,6829,862
E05009388,117732,9833,1731,6703,1399
E05009389,19239,12264,1808,8536,1920
E05009390,88329,9343,2026,5881,1436
E05009391,44871,8031,1374,5221,1436
E05009392,121217,9187,1579,6383,1225
E05009393,24852,9138,1397,6719,1022
E05009394,40573,7258,1734,4577,947
E05009395,147601,10667,1480,7981,1206
E05009396,50983,8616,1718,5853,1045
E05009397,119398,8113,1570,5395,1148
E05009398,47763,5539,1080,3565,894
E05009399,84781,7041,1619,4223,1199
E05009400,59335,5873,874,4190,809
E05009401,35927,9714,1586,7024,1104
E05009402,60922,9799,1853,6768,1178
E05009403,22812,10881,1593,7067,2221
E05009404,45448,7046,1439,4716,891
E05009405,37439,10246,1867,6845,1534
E05011095,83821,9987,1074,8214,699
E05011096,66708,15928,3641,10992,1295
E05011097,15857,12014,2588,8569,857
E05011098,201292,15593,2739,11981,873
E05011099,18728,7133,1545,4889,699
E05011100,27256,11273,3017,6930,1326
E05011101,42855,11993,2866,7737,1390
E05011102,150394,12309,3120,8217,972
E05011103,31542,12784,2373,9258,1153
E05011104,237394,16279,2559,13005,715
E05011105,138018,14242,2788,10239,1215
E05011106,358839,18952,3112,14355,1485
E05011107,123607,11158,2188,7993,977
E05011108,81577,13369,2750,9518,1101
E05011109,192110,18413,4704,12153,1556
E05011110,101193,15767,4089,10546,1132
E05011111,35234,10322,2472,7070,780
E05011112,473788,16365,2997,12218,1150
E05011113,48556,18155,3888,12593,1674
E05011114,90170,5984,945,4600,439
E05011115,73476,13241,2824,9348,1069
E05011116,349998,15262,3065,11023,1174
E05011117,436286,11911,1558,9552,801
E05011217,6565,11177,2553,6754,1870
E05011218,17666,16954,4466,10393,2095
E05011219,9636,16216,3165,9488,3563
E05011220,14673,16456,3378,10017,3061
E05011221,11912,17285,3665,10358,3262
E05011222,7365,15925,3686,9780,2459
E05011223,11825,15709,3325,9398,2986
E05011224,26571,16252,3543,9792,2917
E05011225,9389,11481,3147,6913,1421
E05011226,23802,16703,3624,10458,2621
E05011227,7753,10623,1991,6243,2389
E05011228,6033,10896,2569,6757,1570
E05011229,7062,7859,1563,4522,1774
E05011230,12297,15395,3415,9086,2894
E05011231,10147,12437,3754,7458,1225
E05011232,29065,16756,5166,10258,1332
E05011233,16740,14263,3018,8562,2683
E05011234,22495,15355,3844,9564,1947
E05011235,31686,13204,2958,8220,2026
E05011236,58803,12409,2754,7907,1748
E05011237,24089,15941,4524,9926,1491
E05011238,73011,13836,3284,8794,1758
E05011239,49668,14088,3539,8488,2061
E05011240,28155,11963,3648,7374,941
E05011241,50849,13406,3092,8507,1807
E05011242,25864,13423,3074,8517,1832
E05011243,37323,15214,3708,9115,2391
E05011244,24973,14245,3889,9176,1180
E05011245,26621,13961,3476,8561,1924
E05011246,11822,13136,4072,8218,846
